username,timestamp,activity_type,ip_address,device_info,session_duration,files_accessed,failed_logins
user018,2026-04-25 18:59:06.988756,email_send,192.168.1.78,Ubuntu,15.11,5,0
user027,2026-05-12 11:59:06.988756,email_send,192.168.1.179,iPhone,70.84,7,0
user034,2026-05-16 22:59:06.988756,email_send,192.168.1.90,macOS,106.28,12,0
user027,2026-04-25 07:59:06.988756,file_access,192.168.1.176,macOS,166.16,8,0
user017,2026-04-21 11:59:06.988756,database_query,192.168.1.21,iPhone,11.9,8,2
user043,2026-04-23 03:59:06.988756,network_connect,192.168.1.54,macOS,95.9,8,0
user044,2026-04-30 05:59:06.988756,database_query,192.168.1.184,iPhone,17.9,15,0
user024,2026-04-29 01:59:06.988756,database_query,192.168.1.103,Ubuntu,5.39,7,1
user025,2026-05-04 04:59:06.988756,email_send,192.168.1.222,iPhone,91.82,7,1
user007,2026-04-20 03:59:06.988756,file_access,192.168.1.59,macOS,159.215,52,7
user006,2026-05-03 07:59:06.988756,login,192.168.1.72,Ubuntu,8.1,6,1
user024,2026-05-14 15:59:06.988756,file_access,192.168.1.179,Ubuntu,25.28,7,1
user033,2026-05-05 19:59:06.988756,database_query,192.168.1.20,Windows-10,15.24,8,1
user049,2026-05-02 13:59:06.988756,file_access,192.168.1.112,Windows-10,60.07,13,2
user029,2026-05-10 02:59:06.988756,email_send,192.168.1.224,macOS,27.18,10,1
user043,2026-05-05 05:59:06.988756,login,192.168.1.214,iPhone,204.1,9,2
user022,2026-05-01 05:59:06.988756,email_send,192.168.1.59,iPhone,2.53,10,1
user026,2026-05-17 14:59:06.988756,login,192.168.1.71,macOS,19.73,7,2
user028,2026-04-29 16:59:06.988756,database_query,192.168.1.137,Ubuntu,29.59,5,1
user050,2026-05-15 17:59:06.988756,login,192.168.1.109,macOS,31.47,11,0
user021,2026-05-05 07:59:06.988756,login,192.168.1.129,macOS,17.09,11,0
user049,2026-05-03 23:59:06.988756,login,192.168.1.157,Ubuntu,58.79,12,2
user007,2026-05-02 04:59:06.988756,file_access,192.168.1.191,iPhone,93.48,7,1
user017,2026-04-26 00:59:06.988756,file_access,192.168.1.200,macOS,125.65,7,1
user020,2026-05-07 19:59:06.988756,database_query,192.168.1.56,iPhone,73.59,10,0
user041,2026-04-26 12:59:06.988756,login,192.168.1.246,macOS,85.54,5,0
user049,2026-05-08 01:59:06.988756,network_connect,192.168.1.196,Ubuntu,35.99,12,2
user020,2026-05-02 10:59:06.988756,database_query,192.168.1.35,Ubuntu,78.66,10,0
user022,2026-05-16 13:59:06.988756,login,192.168.1.123,Windows-10,16.28,15,2
user028,2026-04-24 19:59:06.988756,login,192.168.1.131,Ubuntu,22.87,8,0
user040,2026-04-24 07:59:06.988756,file_access,192.168.1.246,Windows-10,17.15,14,0
user049,2026-05-15 03:59:06.988756,database_query,192.168.1.237,macOS,28.35,16,2
user007,2026-04-30 14:59:06.988756,login,192.168.1.104,iPhone,15.13,5,0
user001,2026-04-22 05:59:06.988756,login,192.168.1.7,Ubuntu,146.7,12,0
user032,2026-05-10 15:59:06.988756,database_query,192.168.1.27,Ubuntu,16.88,11,1
user013,2026-04-18 15:59:06.988756,network_connect,192.168.1.1,Ubuntu,4.64,9,2
user030,2026-05-15 21:59:06.988756,database_query,192.168.1.219,macOS,33.67,3,2
user023,2026-05-14 17:59:06.988756,database_query,192.168.1.208,Windows-10,2.65,15,1
user019,2026-05-17 07:59:06.988756,network_connect,192.168.1.230,macOS,5.27,3,3
user032,2026-05-13 09:59:06.988756,database_query,192.168.1.199,iPhone,11.15,6,1
user030,2026-05-10 14:59:06.988756,login,192.168.1.172,macOS,28.09,5,0
user029,2026-05-13 13:59:06.988756,database_query,192.168.1.87,iPhone,25.55,14,0
user049,2026-05-17 18:59:06.988756,network_connect,192.168.1.41,Ubuntu,72.36,9,0
user045,2026-05-15 20:59:06.988756,email_send,192.168.1.123,iPhone,60.53,17,0
user029,2026-05-09 23:59:06.988756,database_query,192.168.1.75,iPhone,25.01,8,0
user030,2026-05-09 20:59:06.988756,file_access,192.168.1.42,Windows-10,18.27,4,2
user016,2026-05-04 08:59:06.988756,login,192.168.1.117,iPhone,17.12,13,1
user040,2026-05-14 16:59:06.988756,login,192.168.1.161,iPhone,66.92,13,1
user019,2026-05-07 19:59:06.988756,file_access,192.168.1.178,macOS,2.41,9,0
user018,2026-05-10 19:59:06.988756,file_access,192.168.1.63,Ubuntu,0.58,6,1
user001,2026-05-04 09:59:06.988756,database_query,192.168.1.228,macOS,71.43,6,0
user014,2026-05-05 20:59:06.988756,file_access,192.168.1.165,macOS,29.18,8,0
user047,2026-05-05 03:59:06.988756,email_send,192.168.1.233,Ubuntu,6.31,5,3
user050,2026-04-21 16:59:06.988756,network_connect,192.168.1.187,Ubuntu,12.09,8,0
user002,2026-05-02 20:59:06.988756,file_access,192.168.1.127,iPhone,121.31,9,1
user028,2026-05-10 05:59:06.988756,file_access,192.168.1.209,iPhone,88.32,13,0
user049,2026-04-25 20:59:06.988756,email_send,192.168.1.227,Windows-10,55.67,5,1
user050,2026-05-08 06:59:06.988756,login,192.168.1.176,macOS,29.62,8,0
user030,2026-05-12 20:59:06.988756,login,192.168.1.133,Ubuntu,33.06,7,2
user038,2026-05-16 09:59:06.988756,database_query,192.168.1.48,iPhone,166.44,9,1
user004,2026-04-24 07:59:06.988756,email_send,192.168.1.224,Ubuntu,151.86,11,2
user001,2026-04-20 20:59:06.988756,network_connect,192.168.1.3,iPhone,10.91,3,3
user008,2026-05-11 19:59:06.988756,network_connect,192.168.1.116,Windows-10,75.0,11,1
user029,2026-05-09 23:59:06.988756,email_send,192.168.1.175,Windows-10,9.89,9,0
user039,2026-05-03 22:59:06.988756,network_connect,192.168.1.190,Ubuntu,10.81,5,3
user003,2026-04-17 23:59:06.988756,login,192.168.1.99,Windows-10,50.73,6,0
user032,2026-04-21 00:59:06.988756,network_connect,192.168.1.116,Ubuntu,23.36,6,0
user010,2026-04-19 15:59:06.988756,network_connect,192.168.1.14,iPhone,120.67,4,0
user010,2026-04-27 15:59:06.988756,email_send,192.168.1.191,macOS,4.2,3,0
user019,2026-05-17 05:59:06.988756,email_send,192.168.1.112,Windows-10,32.24,7,1
user046,2026-05-09 01:59:06.988756,network_connect,192.168.1.253,iPhone,112.83,2,1
user034,2026-05-05 01:59:06.988756,file_access,192.168.1.61,macOS,105.51,9,0
user033,2026-04-29 01:59:06.988756,email_send,192.168.1.159,macOS,7.66,6,0
user023,2026-04-29 00:59:06.988756,database_query,192.168.1.95,macOS,71.925,49,7
user028,2026-04-30 23:59:06.988756,database_query,192.168.1.17,iPhone,43.44,12,0
user032,2026-04-25 12:59:06.988756,login,192.168.1.124,iPhone,7.81,4,3
user050,2026-05-08 18:59:06.988756,network_connect,192.168.1.24,Ubuntu,154.92,7,0
user007,2026-05-10 00:59:06.988756,file_access,192.168.1.116,macOS,110.8,9,3
user029,2026-04-28 02:59:06.988756,login,192.168.1.151,macOS,8.22,6,0
user008,2026-04-30 08:59:06.988756,network_connect,192.168.1.82,macOS,5.81,8,0
user001,2026-04-30 08:59:06.988756,email_send,192.168.1.50,Ubuntu,4.02,7,1
user003,2026-04-28 01:59:06.988756,database_query,192.168.1.246,macOS,108.08,8,1
user024,2026-04-24 07:59:06.988756,file_access,192.168.1.206,iPhone,9.68,9,1
user023,2026-04-26 18:59:06.988756,database_query,192.168.1.242,macOS,24.23,8,1
user008,2026-05-04 23:59:06.988756,email_send,192.168.1.79,Windows-10,26.81,8,2
user047,2026-05-10 04:59:06.988756,network_connect,192.168.1.79,iPhone,41.12,8,4
user037,2026-05-05 23:59:06.988756,email_send,192.168.1.70,Ubuntu,3.35,8,0
user003,2026-05-04 20:59:06.988756,email_send,192.168.1.27,macOS,11.57,7,0
user033,2026-04-29 22:59:06.988756,database_query,192.168.1.15,Windows-10,120.64,12,2
user028,2026-05-16 11:59:06.988756,file_access,192.168.1.50,Ubuntu,107.57,10,1
user047,2026-05-09 10:59:06.988756,email_send,192.168.1.36,Ubuntu,68.4,4,3
user008,2026-05-01 07:59:06.988756,database_query,192.168.1.247,iPhone,0.88,10,1
user034,2026-04-23 05:59:06.988756,file_access,192.168.1.8,Ubuntu,62.370000000000005,54,7
user035,2026-04-22 04:59:06.988756,network_connect,192.168.1.79,Ubuntu,155.715,52,7
user032,2026-04-26 16:59:06.988756,network_connect,192.168.1.131,Ubuntu,14.48,8,2
user024,2026-04-30 23:59:06.988756,login,192.168.1.190,Ubuntu,108.15,12,0
user014,2026-04-24 04:59:06.988756,database_query,192.168.1.47,macOS,45.22,4,2
user032,2026-05-10 13:59:06.988756,file_access,192.168.1.205,macOS,3.36,6,1
user046,2026-05-12 17:59:06.988756,email_send,192.168.1.105,macOS,107.86,9,0
user043,2026-05-06 11:59:06.988756,network_connect,192.168.1.98,macOS,142.4,10,3
user016,2026-04-23 21:59:06.988756,file_access,192.168.1.216,Windows-10,3.64,17,3
user004,2026-05-07 03:59:06.988756,database_query,192.168.1.232,macOS,34.2,9,1
user037,2026-05-09 20:59:06.988756,login,192.168.1.96,Ubuntu,16.27,7,1
user021,2026-05-06 18:59:06.988756,network_connect,192.168.1.189,macOS,22.45,4,2
user014,2026-05-14 04:59:06.988756,file_access,192.168.1.160,macOS,8.91,13,1
user031,2026-05-03 03:59:06.988756,file_access,192.168.1.222,iPhone,38.83,7,0
user048,2026-05-05 03:59:06.988756,file_access,192.168.1.116,Ubuntu,142.63,8,2
user018,2026-05-01 16:59:06.988756,database_query,192.168.1.241,macOS,31.47,7,0
user007,2026-05-01 22:59:06.988756,database_query,192.168.1.13,macOS,3.89,9,1
user010,2026-05-06 03:59:06.988756,database_query,192.168.1.1,macOS,43.54,8,0
user007,2026-05-13 05:59:06.988756,email_send,192.168.1.34,Windows-10,18.71,12,0
user033,2026-04-21 23:59:06.988756,file_access,192.168.1.190,macOS,87.18,9,0
user023,2026-04-22 21:59:06.988756,network_connect,192.168.1.79,iPhone,25.67,7,6
user021,2026-04-19 22:59:06.988756,database_query,192.168.1.236,Ubuntu,9.64,8,1
user019,2026-04-25 12:59:06.988756,database_query,192.168.1.78,Ubuntu,9.54,9,1
user048,2026-05-02 23:59:06.988756,file_access,192.168.1.121,macOS,65.89,6,0
user019,2026-04-27 01:59:06.988756,database_query,192.168.1.93,macOS,13.89,8,1
user036,2026-05-07 09:59:06.988756,email_send,192.168.1.98,macOS,65.6,4,2
user029,2026-05-13 21:59:06.988756,email_send,192.168.1.82,Ubuntu,10.37,9,2
user018,2026-04-24 10:59:06.988756,database_query,192.168.1.246,Ubuntu,17.47,6,2
user002,2026-05-07 05:59:06.988756,file_access,192.168.1.199,Windows-10,28.19,3,0
user001,2026-05-14 07:59:06.988756,file_access,192.168.1.221,iPhone,129.07,8,0
user047,2026-04-23 13:59:06.988756,file_access,192.168.1.247,Windows-10,120.79,12,0
user005,2026-04-27 02:59:06.988756,login,192.168.1.159,iPhone,10.43,4,0
user020,2026-04-29 03:59:06.988756,database_query,192.168.1.192,Windows-10,19.96,11,1
user011,2026-05-06 17:59:06.988756,file_access,192.168.1.253,Ubuntu,7.28,13,1
user042,2026-05-08 05:59:06.988756,email_send,192.168.1.153,Windows-10,32.1,7,1
user002,2026-05-13 00:59:06.988756,network_connect,192.168.1.38,iPhone,27.78,10,2
user003,2026-05-02 15:59:06.988756,network_connect,192.168.1.14,macOS,103.96,6,1
user023,2026-04-20 13:59:06.988756,file_access,192.168.1.136,iPhone,418.845,50,6
user012,2026-05-15 07:59:06.988756,network_connect,192.168.1.91,macOS,21.77,11,1
user020,2026-05-02 04:59:06.988756,network_connect,192.168.1.54,Ubuntu,30.45,8,0
user005,2026-05-04 19:59:06.988756,login,192.168.1.130,iPhone,101.95,8,1
user037,2026-05-06 13:59:06.988756,email_send,192.168.1.209,Windows-10,73.96,8,1
user038,2026-04-20 15:59:06.988756,email_send,192.168.1.101,iPhone,0.16,8,0
user030,2026-05-09 09:59:06.988756,login,192.168.1.206,macOS,17.36,5,1
user009,2026-04-30 17:59:06.988756,login,192.168.1.89,Ubuntu,24.65,10,2
user034,2026-05-05 18:59:06.988756,network_connect,192.168.1.56,Windows-10,11.74,8,2
user044,2026-05-16 06:59:06.988756,database_query,192.168.1.94,iPhone,10.02,9,1
user035,2026-05-09 13:59:06.988756,network_connect,192.168.1.93,macOS,1.73,9,2
user022,2026-05-12 11:59:06.988756,login,192.168.1.84,Windows-10,46.4,4,2
user044,2026-04-25 22:59:06.988756,email_send,192.168.1.85,Ubuntu,13.7,10,2
user024,2026-04-26 21:59:06.988756,network_connect,192.168.1.189,Windows-10,2.42,7,0
user017,2026-05-14 09:59:06.988756,database_query,192.168.1.245,Ubuntu,11.82,8,3
user010,2026-04-25 09:59:06.988756,network_connect,192.168.1.22,Windows-10,72.86,4,0
user030,2026-05-05 20:59:06.988756,file_access,192.168.1.35,iPhone,85.82,12,1
user046,2026-05-08 22:59:06.988756,network_connect,192.168.1.229,macOS,29.69,4,0
user023,2026-05-10 15:59:06.988756,login,192.168.1.16,iPhone,24.21,5,0
user032,2026-05-14 04:59:06.988756,email_send,192.168.1.50,iPhone,600.0749999999999,52,7
user017,2026-05-15 16:59:06.988756,email_send,192.168.1.122,Ubuntu,10.07,12,0
user050,2026-05-06 10:59:06.988756,login,192.168.1.128,Ubuntu,38.185,56,8
user017,2026-04-27 14:59:06.988756,file_access,192.168.1.113,Ubuntu,15.53,11,2
user014,2026-04-26 00:59:06.988756,login,192.168.1.171,iPhone,8.53,7,0
user009,2026-05-17 18:59:06.988756,network_connect,192.168.1.17,Windows-10,21.47,9,1
user040,2026-04-27 11:59:06.988756,login,192.168.1.80,Windows-10,108.78,4,1
user002,2026-05-15 09:59:06.988756,login,192.168.1.186,iPhone,42.99,9,1
user045,2026-04-23 05:59:06.988756,file_access,192.168.1.247,iPhone,23.89,9,1
user025,2026-04-26 00:59:06.988756,network_connect,192.168.1.130,macOS,122.6,12,1
user039,2026-05-08 01:59:06.988756,database_query,192.168.1.132,Ubuntu,2.24,13,0
user009,2026-05-06 07:59:06.988756,database_query,192.168.1.85,Ubuntu,10.62,10,0
user022,2026-04-27 12:59:06.988756,email_send,192.168.1.167,iPhone,37.55,2,1
user043,2026-05-04 09:59:06.988756,login,192.168.1.226,iPhone,43.02,5,3
user046,2026-05-13 16:59:06.988756,email_send,192.168.1.94,Windows-10,1.82,10,3
user004,2026-04-24 20:59:06.988756,file_access,192.168.1.134,iPhone,23.22,8,3
user026,2026-04-26 05:59:06.988756,database_query,192.168.1.81,Windows-10,47.13,4,0
user029,2026-05-14 08:59:06.988756,login,192.168.1.231,iPhone,53.89,11,1
user045,2026-05-08 19:59:06.988756,file_access,192.168.1.217,macOS,45.74,7,0
user034,2026-04-23 19:59:06.988756,file_access,192.168.1.69,macOS,17.39,3,1
user023,2026-05-03 16:59:06.988756,login,192.168.1.69,Windows-10,4.42,7,0
user037,2026-05-01 10:59:06.988756,file_access,192.168.1.148,Ubuntu,25.07,9,1
user011,2026-04-26 02:59:06.988756,login,192.168.1.192,macOS,6.2,10,2
user006,2026-04-24 11:59:06.988756,login,192.168.1.16,Windows-10,132.72,8,1
user018,2026-04-23 18:59:06.988756,network_connect,192.168.1.51,iPhone,29.01,12,2
user021,2026-04-22 16:59:06.988756,email_send,192.168.1.105,iPhone,60.095000000000006,55,7
user042,2026-05-17 02:59:06.988756,file_access,192.168.1.165,Windows-10,65.42,10,0
user036,2026-04-25 06:59:06.988756,file_access,192.168.1.232,Ubuntu,31.01,9,2
user041,2026-05-03 05:59:06.988756,network_connect,192.168.1.201,Windows-10,16.7,9,2
user038,2026-05-10 10:59:06.988756,network_connect,192.168.1.197,Windows-10,75.2,8,1
user034,2026-04-21 00:59:06.988756,network_connect,192.168.1.170,macOS,90.83,5,1
user017,2026-04-27 12:59:06.988756,database_query,192.168.1.185,Windows-10,50.3,9,2
user037,2026-04-21 07:59:06.988756,database_query,192.168.1.66,Windows-10,2.16,5,1
user025,2026-04-18 13:59:06.988756,database_query,192.168.1.9,iPhone,131.6,51,9
user038,2026-05-16 17:59:06.988756,login,192.168.1.107,macOS,64.84,8,2
user012,2026-05-12 15:59:06.988756,file_access,192.168.1.100,iPhone,6.6,6,0
user023,2026-04-27 21:59:06.988756,email_send,192.168.1.86,iPhone,11.68,14,1
user042,2026-04-25 15:59:06.988756,login,192.168.1.64,Ubuntu,96.36,10,0
user022,2026-04-28 10:59:06.988756,file_access,192.168.1.214,Ubuntu,0.91,9,0
user021,2026-05-02 06:59:06.988756,file_access,192.168.1.22,macOS,62.88,10,0
user027,2026-05-07 01:59:06.988756,network_connect,192.168.1.162,macOS,101.11500000000001,52,6
user031,2026-05-14 09:59:06.988756,network_connect,192.168.1.183,Ubuntu,26.64,12,1
user006,2026-05-11 18:59:06.988756,login,192.168.1.157,Ubuntu,0.32,9,0
user027,2026-05-03 03:59:06.988756,network_connect,192.168.1.166,Ubuntu,77.02,5,1
user040,2026-05-09 11:59:06.988756,file_access,192.168.1.251,Ubuntu,20.07,6,2
user034,2026-05-10 21:59:06.988756,network_connect,192.168.1.110,Ubuntu,35.02,9,1
user012,2026-04-24 22:59:06.988756,database_query,192.168.1.97,iPhone,50.9,7,0
user045,2026-05-10 09:59:06.988756,network_connect,192.168.1.18,macOS,54.57,11,2
user007,2026-04-26 18:59:06.988756,file_access,192.168.1.71,iPhone,140.54,4,2
user010,2026-05-10 19:59:06.988756,login,192.168.1.193,iPhone,119.35000000000001,53,7
user045,2026-04-19 13:59:06.988756,email_send,192.168.1.127,Windows-10,22.97,4,3
user017,2026-04-19 20:59:06.988756,network_connect,192.168.1.97,iPhone,138.27,9,0
user026,2026-05-16 09:59:06.988756,file_access,192.168.1.1,Ubuntu,46.24,9,0
user021,2026-05-02 23:59:06.988756,email_send,192.168.1.216,Ubuntu,15.93,7,3
user028,2026-05-06 18:59:06.988756,email_send,192.168.1.132,Windows-10,6.08,9,1
user046,2026-04-22 14:59:06.988756,database_query,192.168.1.4,Windows-10,83.19,7,0
user002,2026-05-08 23:59:06.988756,email_send,192.168.1.125,Windows-10,20.24,12,1
user043,2026-05-12 22:59:06.988756,file_access,192.168.1.82,Windows-10,48.61,11,1
user001,2026-04-28 04:59:06.988756,file_access,192.168.1.27,Windows-10,28.64,7,2
user036,2026-05-07 07:59:06.988756,network_connect,192.168.1.171,iPhone,9.98,9,0
user026,2026-04-20 00:59:06.988756,network_connect,192.168.1.59,Windows-10,41.42,11,0
user029,2026-05-09 05:59:06.988756,network_connect,192.168.1.32,iPhone,2.82,9,1
user021,2026-04-21 10:59:06.988756,email_send,192.168.1.161,macOS,24.0,8,2
user011,2026-05-11 12:59:06.988756,email_send,192.168.1.28,Windows-10,35.6,4,1
user040,2026-04-23 12:59:06.988756,database_query,192.168.1.106,Windows-10,25.78,10,1
user011,2026-04-21 09:59:06.988756,network_connect,192.168.1.105,iPhone,217.49,55,7
user036,2026-04-29 11:59:06.988756,login,192.168.1.183,macOS,79.19,9,1
user049,2026-05-05 01:59:06.988756,database_query,192.168.1.228,iPhone,66.38,11,2
user039,2026-05-10 14:59:06.988756,login,192.168.1.188,iPhone,1.78,8,1
user040,2026-05-14 07:59:06.988756,email_send,192.168.1.70,Windows-10,9.71,9,1
user035,2026-04-20 11:59:06.988756,database_query,192.168.1.62,Ubuntu,34.61,10,0
user034,2026-05-07 21:59:06.988756,database_query,192.168.1.208,Ubuntu,122.88,4,4
user047,2026-05-01 07:59:06.988756,file_access,192.168.1.34,iPhone,81.07,11,0
user024,2026-04-28 16:59:06.988756,email_send,192.168.1.87,Windows-10,83.18,12,0
user022,2026-04-24 00:59:06.988756,email_send,192.168.1.114,macOS,56.910000000000004,53,7
user005,2026-04-20 07:59:06.988756,database_query,192.168.1.106,Ubuntu,25.25,7,3
user033,2026-05-09 08:59:06.988756,email_send,192.168.1.216,macOS,28.63,5,1
user036,2026-04-30 05:59:06.988756,database_query,192.168.1.56,Ubuntu,7.71,10,2
user047,2026-04-30 17:59:06.988756,file_access,192.168.1.113,Windows-10,1.42,8,3
user020,2026-04-28 02:59:06.988756,database_query,192.168.1.13,iPhone,132.1,6,0
user019,2026-05-09 11:59:06.988756,email_send,192.168.1.184,macOS,12.39,4,0
user035,2026-04-24 00:59:06.988756,email_send,192.168.1.18,macOS,12.35,10,0
user043,2026-05-17 04:59:06.988756,database_query,192.168.1.182,iPhone,3.92,6,1
user017,2026-05-12 20:59:06.988756,database_query,192.168.1.205,macOS,118.72,7,1
user045,2026-05-03 01:59:06.988756,database_query,192.168.1.113,Ubuntu,39.01,7,0
user043,2026-05-04 17:59:06.988756,network_connect,192.168.1.229,iPhone,49.49,11,3
user034,2026-05-12 16:59:06.988756,email_send,192.168.1.171,Ubuntu,109.15,11,3
user009,2026-04-18 00:59:06.988756,email_send,192.168.1.39,Ubuntu,19.08,5,1
user026,2026-04-18 04:59:06.988756,network_connect,192.168.1.189,Windows-10,153.01999999999998,51,7
user002,2026-05-04 12:59:06.988756,database_query,192.168.1.170,Ubuntu,1.78,6,2
user009,2026-05-04 09:59:06.988756,file_access,192.168.1.209,Windows-10,32.550000000000004,52,7
user009,2026-04-18 19:59:06.988756,database_query,192.168.1.79,macOS,80.07,8,0
user040,2026-04-18 16:59:06.988756,database_query,192.168.1.146,macOS,65.51,7,2
user017,2026-04-19 14:59:06.988756,network_connect,192.168.1.151,Windows-10,19.43,9,3
user001,2026-05-06 09:59:06.988756,email_send,192.168.1.182,Ubuntu,21.28,9,0
